,Id,Sire,Dam
2039,G2_432132,G1_900227,G1_401904
2040,G2_430644,G1_900227,G1_801604
2041,G2_431789,G1_900227,G1_801604
2042,G2_425335,G1_900227,G1_801604
2043,G2_431468,G1_900227,G1_801604
2044,G2_430723,G1_900227,G1_801604
2045,G2_424487,G1_900227,G1_801604
2046,G2_431061,G1_900227,G1_801604
2047,G2_431142,G1_900227,G1_801604
2048,G2_431613,G1_900227,G1_801604
2049,G2_431306,G1_900227,G1_801604
2050,G2_432049,G1_900227,G1_801604
2051,G2_430729,G1_900227,G1_801604
2052,G2_425442,G1_900227,G1_801604
2053,G2_431344,G1_900227,G1_801604
2054,G2_431462,G1_900227,G1_801604
2055,G2_425302,G1_900227,G1_801604
2056,G2_425551,G1_900227,G1_801604
2057,G2_425970,G1_900227,G1_801604
2058,G2_424695,G1_900227,G1_801604
2059,G2_430904,G1_900227,G1_801604
2060,G2_430759,G1_900227,G1_801604
2061,G2_425388,G1_900227,G1_801604
2062,G2_426050,G1_900227,G1_801604
2063,G2_431655,G1_900227,G1_801604
2064,G2_431595,G1_900227,G1_801604
2065,G2_430670,G1_900227,G1_801604
2066,G2_432028,G1_900227,G1_801604
2067,G2_431540,G1_900227,G1_801604
2068,G2_431903,G1_900227,G1_801604
2069,G2_431247,G1_900227,G1_801604
2070,G2_425470,G1_900367,G1_823407
2071,G2_430975,G1_900367,G1_823407
2072,G2_424421,G1_900367,G1_823407
2073,G2_425348,G1_900367,G1_823407
2074,G2_431353,G1_900367,G1_823407
2075,G2_424539,G1_900367,G1_823407
2076,G2_425270,G1_900367,G1_823407
2077,G2_431455,G1_900367,G1_823407
2078,G2_430321,G1_900367,G1_823407
2079,G2_431474,G1_900367,G1_823407
2080,G2_424672,G1_900367,G1_823407
2081,G2_431633,G1_900367,G1_823407
2082,G2_430317,G1_900367,G1_823407
2083,G2_430448,G1_900367,G1_823407
2084,G2_425198,G1_900367,G1_823407
2085,G2_431896,G1_900367,G1_823407
2086,G2_425612,G1_900367,G1_823407
2087,G2_425687,G1_900367,G1_823407
2088,G2_425836,G1_900367,G1_823407
2089,G2_431042,G1_900367,G1_823407
2090,G2_424211,G1_900367,G1_823407
2091,G2_424731,G1_900367,G1_823407
2092,G2_431362,G1_900367,G1_823407
2093,G2_431003,G1_900367,G1_823407
2094,G2_430741,G1_900367,G1_823407
2095,G2_424639,G1_900367,G1_823407
2096,G2_424418,G1_900367,G1_823407
2097,G2_426144,G1_900367,G1_823407
2098,G2_432110,G1_900367,G1_823407
2099,G2_431241,G1_900367,G1_823407
2100,G2_425135,G1_900367,G1_801979
2101,G2_430371,G1_900367,G1_801979
2102,G2_424569,G1_900367,G1_801979
2103,G2_424395,G1_900367,G1_801979
2104,G2_425715,G1_900367,G1_801979
2105,G2_424327,G1_900367,G1_801979
2106,G2_430326,G1_900367,G1_801979
2107,G2_424259,G1_900367,G1_801979
2108,G2_425883,G1_900367,G1_801979
2109,G2_431882,G1_900367,G1_801979
2110,G2_430329,G1_900367,G1_801979
2111,G2_425117,G1_900367,G1_801979
2112,G2_431852,G1_900367,G1_801979
2113,G2_430854,G1_900367,G1_801979
2114,G2_431754,G1_900367,G1_801979
2115,G2_425068,G1_900367,G1_801979
2116,G2_425131,G1_900367,G1_801979
2117,G2_430267,G1_900367,G1_801979
2118,G2_431493,G1_900367,G1_801979
2119,G2_425007,G1_900367,G1_801979
2120,G2_424765,G1_900367,G1_801979
2121,G2_430573,G1_900367,G1_801979
2122,G2_431429,G1_900367,G1_801979
2123,G2_430563,G1_900367,G1_801979
2124,G2_424437,G1_900367,G1_801979
2125,G2_425805,G1_900367,G1_801979
2126,G2_431995,G1_900367,G1_801979
2127,G2_431389,G1_900367,G1_801979
2128,G2_430240,G1_900367,G1_801979
2129,G2_425170,G1_900367,G1_801979
2130,G2_426023,G1_900367,G1_823325
2131,G2_425438,G1_900367,G1_823325
2132,G2_424734,G1_900367,G1_823325
2133,G2_430572,G1_900367,G1_823325
2134,G2_425617,G1_900367,G1_823325
2135,G2_431581,G1_900367,G1_823325
2136,G2_431358,G1_900367,G1_823325
2137,G2_432194,G1_900367,G1_823325
2138,G2_430438,G1_900367,G1_823325
2139,G2_431148,G1_900367,G1_823325
2140,G2_426175,G1_900367,G1_823325
2141,G2_431985,G1_900367,G1_823325
2142,G2_431606,G1_900367,G1_823325
2143,G2_430737,G1_900367,G1_823325
2144,G2_431314,G1_900367,G1_823325
2145,G2_424474,G1_900367,G1_823325
2146,G2_425626,G1_900367,G1_823325
2147,G2_431492,G1_900367,G1_823325
2148,G2_431555,G1_900367,G1_823325
2149,G2_426123,G1_900367,G1_823325
2150,G2_425105,G1_900367,G1_823325
2151,G2_431554,G1_900367,G1_823325
2152,G2_424819,G1_900367,G1_823325
2153,G2_430295,G1_900367,G1_823325
2154,G2_430824,G1_900367,G1_823325
2155,G2_424678,G1_900367,G1_823325
2156,G2_425368,G1_900367,G1_823325
2157,G2_431675,G1_900367,G1_823325
2158,G2_431275,G1_900367,G1_823325
2159,G2_430403,G1_900367,G1_823325
2160,G2_431273,G1_823499,G1_965838
2161,G2_431082,G1_823499,G1_965838
2162,G2_424696,G1_823499,G1_965838
2163,G2_431288,G1_823499,G1_965838
2164,G2_430597,G1_823499,G1_965838
2165,G2_426190,G1_823499,G1_965838
2166,G2_431475,G1_823499,G1_965838
2167,G2_430361,G1_823499,G1_965838
2168,G2_431808,G1_823499,G1_965838
2169,G2_425423,G1_823499,G1_965838
2170,G2_425685,G1_823499,G1_965838
2171,G2_424952,G1_823499,G1_965838
2172,G2_431559,G1_823499,G1_965838
2173,G2_430952,G1_823499,G1_965838
2174,G2_425872,G1_823499,G1_965838
2175,G2_431361,G1_823499,G1_965838
2176,G2_430585,G1_823499,G1_965838
2177,G2_424596,G1_823499,G1_965838
2178,G2_431660,G1_823499,G1_965838
2179,G2_425984,G1_823499,G1_965838
2180,G2_430334,G1_823499,G1_965838
2181,G2_431011,G1_823499,G1_965838
2182,G2_430751,G1_823499,G1_965838
2183,G2_431017,G1_823499,G1_965838
2184,G2_430768,G1_823499,G1_965838
2185,G2_424636,G1_823499,G1_965838
2186,G2_431506,G1_823499,G1_965838
2187,G2_425428,G1_823499,G1_965838
2188,G2_430693,G1_823499,G1_965838
2189,G2_431237,G1_823499,G1_965838
2190,G2_432071,G1_823499,G1_965440
2191,G2_431804,G1_823499,G1_965440
2192,G2_430547,G1_823499,G1_965440
2193,G2_424342,G1_823499,G1_965440
2194,G2_425907,G1_823499,G1_965440
2195,G2_431706,G1_823499,G1_965440
2196,G2_424350,G1_823499,G1_965440
2197,G2_431032,G1_823499,G1_965440
2198,G2_426000,G1_823499,G1_965440
2199,G2_425901,G1_823499,G1_965440
2200,G2_426199,G1_823499,G1_965440
2201,G2_432045,G1_823499,G1_965440
2202,G2_431443,G1_823499,G1_965440
2203,G2_431002,G1_823499,G1_965440
2204,G2_424231,G1_823499,G1_965440
2205,G2_425582,G1_823499,G1_965440
2206,G2_430674,G1_823499,G1_965440
2207,G2_431279,G1_823499,G1_965440
2208,G2_424304,G1_823499,G1_965440
2209,G2_431153,G1_823499,G1_965440
2210,G2_430859,G1_823499,G1_965440
2211,G2_432136,G1_823499,G1_965440
2212,G2_430814,G1_823499,G1_965440
2213,G2_425933,G1_823499,G1_965440
2214,G2_431386,G1_823499,G1_965440
2215,G2_430666,G1_823499,G1_965440
2216,G2_424906,G1_823499,G1_965440
2217,G2_431033,G1_823499,G1_965440
2218,G2_432183,G1_823499,G1_965440
2219,G2_430385,G1_823499,G1_965440
2220,G2_431177,G1_900415,G1_801704
2221,G2_425736,G1_900415,G1_801704
2222,G2_431098,G1_900415,G1_801704
2223,G2_431109,G1_900415,G1_801704
2224,G2_424740,G1_900415,G1_801704
2225,G2_424491,G1_900415,G1_801704
2226,G2_425518,G1_900415,G1_801704
2227,G2_425200,G1_900415,G1_801704
2228,G2_431696,G1_900415,G1_801704
2229,G2_426051,G1_900415,G1_801704
2230,G2_431626,G1_900415,G1_801704
2231,G2_430243,G1_900415,G1_801704
2232,G2_431698,G1_900415,G1_801704
2233,G2_430634,G1_900415,G1_801704
2234,G2_425992,G1_900415,G1_801704
2235,G2_424789,G1_900415,G1_801704
2236,G2_425844,G1_900415,G1_801704
2237,G2_430713,G1_900415,G1_801704
2238,G2_431700,G1_900415,G1_801704
2239,G2_431194,G1_900415,G1_801704
2240,G2_425369,G1_900415,G1_801704
2241,G2_425597,G1_900415,G1_801704
2242,G2_424686,G1_900415,G1_801704
2243,G2_425279,G1_900415,G1_801704
2244,G2_425312,G1_900415,G1_801704
2245,G2_425489,G1_900415,G1_801704
2246,G2_430299,G1_900415,G1_801704
2247,G2_425194,G1_900415,G1_801704
2248,G2_425477,G1_900415,G1_801704
2249,G2_431530,G1_900415,G1_801704
2250,G2_432027,G1_900415,G1_822931
2251,G2_424573,G1_900415,G1_822931
2252,G2_431108,G1_900415,G1_822931
2253,G2_431507,G1_900415,G1_822931
2254,G2_431303,G1_900415,G1_822931
2255,G2_432084,G1_900415,G1_822931
2256,G2_432044,G1_900415,G1_822931
2257,G2_425670,G1_900415,G1_822931
2258,G2_430612,G1_900415,G1_822931
2259,G2_425448,G1_900415,G1_822931
2260,G2_425317,G1_900415,G1_822931
2261,G2_430451,G1_900415,G1_822931
2262,G2_430802,G1_900415,G1_822931
2263,G2_425650,G1_900415,G1_822931
2264,G2_426124,G1_900415,G1_822931
2265,G2_431854,G1_900415,G1_822931
2266,G2_425746,G1_900415,G1_822931
2267,G2_426135,G1_900415,G1_822931
2268,G2_431245,G1_900415,G1_822931
2269,G2_426118,G1_900415,G1_822931
2270,G2_425273,G1_900415,G1_822931
2271,G2_424538,G1_900415,G1_822931
2272,G2_425389,G1_900415,G1_822931
2273,G2_431919,G1_900415,G1_822931
2274,G2_425706,G1_900415,G1_822931
2275,G2_424703,G1_900415,G1_822931
2276,G2_431067,G1_900415,G1_822931
2277,G2_426172,G1_900415,G1_822931
2278,G2_430345,G1_900415,G1_822931
2279,G2_425467,G1_900415,G1_822931
2280,G2_430687,G1_900415,G1_802309
2281,G2_430605,G1_900415,G1_802309
2282,G2_426131,G1_900415,G1_802309
2283,G2_425176,G1_900415,G1_802309
2284,G2_425511,G1_900415,G1_802309
2285,G2_431873,G1_900415,G1_802309
2286,G2_425003,G1_900415,G1_802309
2287,G2_424559,G1_900415,G1_802309
2288,G2_430275,G1_900415,G1_802309
2289,G2_432141,G1_900415,G1_802309
2290,G2_430999,G1_900415,G1_802309
2291,G2_430981,G1_900415,G1_802309
2292,G2_430360,G1_900415,G1_802309
2293,G2_426186,G1_900415,G1_802309
2294,G2_425727,G1_900415,G1_802309
2295,G2_431059,G1_900415,G1_802309
2296,G2_431143,G1_900415,G1_802309
2297,G2_424242,G1_900415,G1_802309
2298,G2_430492,G1_900415,G1_802309
2299,G2_425212,G1_900415,G1_802309
2300,G2_432119,G1_900415,G1_802309
2301,G2_425599,G1_900415,G1_802309
2302,G2_432127,G1_900415,G1_802309
2303,G2_424671,G1_900415,G1_802309
2304,G2_431770,G1_900415,G1_802309
2305,G2_424741,G1_900415,G1_802309
2306,G2_425587,G1_900415,G1_802309
2307,G2_431707,G1_900415,G1_802309
2308,G2_426069,G1_900415,G1_802309
2309,G2_425595,G1_900415,G1_802309
2310,G2_424912,G1_900510,G1_802637
2311,G2_425957,G1_900510,G1_802637
2312,G2_432115,G1_900510,G1_802637
2313,G2_431289,G1_900510,G1_802637
2314,G2_425359,G1_900510,G1_802637
2315,G2_430815,G1_900510,G1_802637
2316,G2_425246,G1_900510,G1_802637
2317,G2_430591,G1_900510,G1_802637
2318,G2_430867,G1_900510,G1_802637
2319,G2_431447,G1_900510,G1_802637
2320,G2_431111,G1_900510,G1_802637
2321,G2_430499,G1_900510,G1_802637
2322,G2_431741,G1_900510,G1_802637
2323,G2_430246,G1_900510,G1_802637
2324,G2_425646,G1_900510,G1_802637
2325,G2_430917,G1_900510,G1_802637
2326,G2_424707,G1_900510,G1_802637
2327,G2_431346,G1_900510,G1_802637
2328,G2_424338,G1_900510,G1_802637
2329,G2_432074,G1_900510,G1_802637
2330,G2_432081,G1_900510,G1_802637
2331,G2_431740,G1_900510,G1_802637
2332,G2_431810,G1_900510,G1_802637
2333,G2_425544,G1_900510,G1_802637
2334,G2_432076,G1_900510,G1_802637
2335,G2_425143,G1_900510,G1_802637
2336,G2_430747,G1_900510,G1_802637
2337,G2_424873,G1_900510,G1_802637
2338,G2_431187,G1_900510,G1_802637
2339,G2_431505,G1_900510,G1_802637
2340,G2_424406,G1_900510,G1_802259
2341,G2_425928,G1_900510,G1_802259
2342,G2_424430,G1_900510,G1_802259
2343,G2_430964,G1_900510,G1_802259
2344,G2_424571,G1_900510,G1_802259
2345,G2_424976,G1_900510,G1_802259
2346,G2_426095,G1_900510,G1_802259
2347,G2_430418,G1_900510,G1_802259
2348,G2_431661,G1_900510,G1_802259
2349,G2_430638,G1_900510,G1_802259
2350,G2_430546,G1_900510,G1_802259
2351,G2_425725,G1_900510,G1_802259
2352,G2_431685,G1_900510,G1_802259
2353,G2_431897,G1_900510,G1_802259
2354,G2_425964,G1_900510,G1_802259
2355,G2_425051,G1_900510,G1_802259
2356,G2_431027,G1_900510,G1_802259
2357,G2_425636,G1_900510,G1_802259
2358,G2_430328,G1_900510,G1_802259
2359,G2_431238,G1_900510,G1_802259
2360,G2_431373,G1_900510,G1_802259
2361,G2_431260,G1_900510,G1_802259
2362,G2_424711,G1_900510,G1_802259
2363,G2_430976,G1_900510,G1_802259
2364,G2_430705,G1_900510,G1_802259
2365,G2_424613,G1_900510,G1_802259
2366,G2_431055,G1_900510,G1_802259
2367,G2_424288,G1_900510,G1_802259
2368,G2_432064,G1_900510,G1_802259
2369,G2_430258,G1_900510,G1_802259
2370,G2_424867,G1_900510,G1_802279
2371,G2_430559,G1_900510,G1_802279
2372,G2_425385,G1_900510,G1_802279
2373,G2_431588,G1_900510,G1_802279
2374,G2_424543,G1_900510,G1_802279
2375,G2_430626,G1_900510,G1_802279
2376,G2_431330,G1_900510,G1_802279
2377,G2_431197,G1_900510,G1_802279
2378,G2_425509,G1_900510,G1_802279
2379,G2_432094,G1_900510,G1_802279
2380,G2_425982,G1_900510,G1_802279
2381,G2_431107,G1_900510,G1_802279
2382,G2_425730,G1_900510,G1_802279
2383,G2_424333,G1_900510,G1_802279
2384,G2_431130,G1_900510,G1_802279
2385,G2_430377,G1_900510,G1_802279
2386,G2_431487,G1_900510,G1_802279
2387,G2_425499,G1_900510,G1_802279
2388,G2_431352,G1_900510,G1_802279
2389,G2_426076,G1_900510,G1_802279
2390,G2_424245,G1_900510,G1_802279
2391,G2_431807,G1_900510,G1_802279
2392,G2_432122,G1_900510,G1_802279
2393,G2_431484,G1_900510,G1_802279
2394,G2_424624,G1_900510,G1_802279
2395,G2_425677,G1_900510,G1_802279
2396,G2_430434,G1_900510,G1_802279
2397,G2_431374,G1_900510,G1_802279
2398,G2_431103,G1_900510,G1_802279
2399,G2_431035,G1_900510,G1_802279
2400,G2_424969,G1_900409,G1_402074
2401,G2_431248,G1_900409,G1_402074
2402,G2_430726,G1_900409,G1_402074
2403,G2_430775,G1_900409,G1_402074
2404,G2_425536,G1_900409,G1_402074
2405,G2_425758,G1_900409,G1_402074
2406,G2_431722,G1_900409,G1_402074
2407,G2_430900,G1_900409,G1_402074
2408,G2_430889,G1_900409,G1_402074
2409,G2_425252,G1_900409,G1_402074
2410,G2_424591,G1_900409,G1_402074
2411,G2_425272,G1_900409,G1_402074
2412,G2_430393,G1_900409,G1_402074
2413,G2_431959,G1_900409,G1_402074
2414,G2_430494,G1_900409,G1_402074
2415,G2_430340,G1_900409,G1_402074
2416,G2_425418,G1_900409,G1_402074
2417,G2_430811,G1_900409,G1_402074
2418,G2_426097,G1_900409,G1_402074
2419,G2_425651,G1_900409,G1_402074
2420,G2_425486,G1_900409,G1_402074
2421,G2_431846,G1_900409,G1_402074
2422,G2_425679,G1_900409,G1_402074
2423,G2_430847,G1_900409,G1_402074
2424,G2_425188,G1_900409,G1_402074
2425,G2_431239,G1_900409,G1_402074
2426,G2_425062,G1_900409,G1_402074
2427,G2_431050,G1_900409,G1_402074
2428,G2_425747,G1_900409,G1_402074
2429,G2_424582,G1_900409,G1_402074
2430,G2_425435,G1_900409,G1_823267
2431,G2_424940,G1_900409,G1_823267
2432,G2_425090,G1_900409,G1_823267
2433,G2_424718,G1_900409,G1_823267
2434,G2_425571,G1_900409,G1_823267
2435,G2_425798,G1_900409,G1_823267
2436,G2_431009,G1_900409,G1_823267
2437,G2_430207,G1_900409,G1_823267
2438,G2_430736,G1_900409,G1_823267
2439,G2_426028,G1_900409,G1_823267
2440,G2_425073,G1_900409,G1_823267
2441,G2_424730,G1_900409,G1_823267
2442,G2_425802,G1_900409,G1_823267
2443,G2_426197,G1_900409,G1_823267
2444,G2_425939,G1_900409,G1_823267
2445,G2_425411,G1_900409,G1_823267
2446,G2_426040,G1_900409,G1_823267
2447,G2_431962,G1_900409,G1_823267
2448,G2_430581,G1_900409,G1_823267
2449,G2_424917,G1_900409,G1_823267
2450,G2_426187,G1_900409,G1_823267
2451,G2_424893,G1_900409,G1_823267
2452,G2_425894,G1_900409,G1_823267
2453,G2_430690,G1_900409,G1_823267
2454,G2_430589,G1_900409,G1_823267
2455,G2_425584,G1_900409,G1_823267
2456,G2_431164,G1_900409,G1_823267
2457,G2_425081,G1_900409,G1_823267
2458,G2_425190,G1_900409,G1_823267
2459,G2_425490,G1_900409,G1_823267
2460,G2_425421,G1_900409,G1_823457
2461,G2_430739,G1_900409,G1_823457
2462,G2_425578,G1_900409,G1_823457
2463,G2_432200,G1_900409,G1_823457
2464,G2_426168,G1_900409,G1_823457
2465,G2_431174,G1_900409,G1_823457
2466,G2_430622,G1_900409,G1_823457
2467,G2_425210,G1_900409,G1_823457
2468,G2_425080,G1_900409,G1_823457
2469,G2_430755,G1_900409,G1_823457
2470,G2_431056,G1_900409,G1_823457
2471,G2_425107,G1_900409,G1_823457
2472,G2_425886,G1_900409,G1_823457
2473,G2_430453,G1_900409,G1_823457
2474,G2_425693,G1_900409,G1_823457
2475,G2_425332,G1_900409,G1_823457
2476,G2_424801,G1_900409,G1_823457
2477,G2_426205,G1_900409,G1_823457
2478,G2_431881,G1_900409,G1_823457
2479,G2_426132,G1_900409,G1_823457
2480,G2_431435,G1_900409,G1_823457
2481,G2_432177,G1_900409,G1_823457
2482,G2_425851,G1_900409,G1_823457
2483,G2_431977,G1_900409,G1_823457
2484,G2_424781,G1_900409,G1_823457
2485,G2_424628,G1_900409,G1_823457
2486,G2_425087,G1_900409,G1_823457
2487,G2_424657,G1_900409,G1_823457
2488,G2_425628,G1_900409,G1_823457
2489,G2_431960,G1_900409,G1_823457
2490,G2_424465,G1_900147,G1_802835
2491,G2_424658,G1_900147,G1_802835
2492,G2_431378,G1_900147,G1_802835
2493,G2_424685,G1_900147,G1_802835
2494,G2_424641,G1_900147,G1_802835
2495,G2_431069,G1_900147,G1_802835
2496,G2_425021,G1_900147,G1_802835
2497,G2_425394,G1_900147,G1_802835
2498,G2_431662,G1_900147,G1_802835
2499,G2_425469,G1_900147,G1_802835
2500,G2_431594,G1_900147,G1_802835
2501,G2_425463,G1_900147,G1_802835
2502,G2_424908,G1_900147,G1_802835
2503,G2_431659,G1_900147,G1_802835
2504,G2_424326,G1_900147,G1_802835
2505,G2_430531,G1_900147,G1_802835
2506,G2_425827,G1_900147,G1_802835
2507,G2_425108,G1_900147,G1_802835
2508,G2_425739,G1_900147,G1_802835
2509,G2_424616,G1_900147,G1_802835
2510,G2_430683,G1_900147,G1_802835
2511,G2_432055,G1_900147,G1_802835
2512,G2_425781,G1_900147,G1_802835
2513,G2_430411,G1_900147,G1_802835
2514,G2_426062,G1_900147,G1_802835
2515,G2_430735,G1_900147,G1_802835
2516,G2_425680,G1_900147,G1_802835
2517,G2_430357,G1_900147,G1_802835
2518,G2_425581,G1_900147,G1_802835
2519,G2_426119,G1_900147,G1_802835
2520,G2_430229,G1_900147,G1_801680
2521,G2_431437,G1_900147,G1_801680
2522,G2_431574,G1_900147,G1_801680
2523,G2_431978,G1_900147,G1_801680
2524,G2_431798,G1_900147,G1_801680
2525,G2_430694,G1_900147,G1_801680
2526,G2_425048,G1_900147,G1_801680
2527,G2_431751,G1_900147,G1_801680
2528,G2_425613,G1_900147,G1_801680
2529,G2_424448,G1_900147,G1_801680
2530,G2_424287,G1_900147,G1_801680
2531,G2_430358,G1_900147,G1_801680
2532,G2_430608,G1_900147,G1_801680
2533,G2_430843,G1_900147,G1_801680
2534,G2_425488,G1_900147,G1_801680
2535,G2_424233,G1_900147,G1_801680
2536,G2_430929,G1_900147,G1_801680
2537,G2_424460,G1_900147,G1_801680
2538,G2_430988,G1_900147,G1_801680
2539,G2_425855,G1_900147,G1_801680
2540,G2_431068,G1_900147,G1_801680
2541,G2_425479,G1_900147,G1_801680
2542,G2_430485,G1_900147,G1_801680
2543,G2_430600,G1_900147,G1_801680
2544,G2_425935,G1_900147,G1_801680
2545,G2_425559,G1_900147,G1_801680
2546,G2_424986,G1_900147,G1_801680
2547,G2_430970,G1_900147,G1_801680
2548,G2_424378,G1_900147,G1_801680
2549,G2_431309,G1_900147,G1_801680
2550,G2_431093,G1_900147,G1_823428
2551,G2_425095,G1_900147,G1_823428
2552,G2_425232,G1_900147,G1_823428
2553,G2_430314,G1_900147,G1_823428
2554,G2_431948,G1_900147,G1_823428
2555,G2_425242,G1_900147,G1_823428
2556,G2_425520,G1_900147,G1_823428
2557,G2_425801,G1_900147,G1_823428
2558,G2_425856,G1_900147,G1_823428
2559,G2_431525,G1_900147,G1_823428
2560,G2_432053,G1_900147,G1_823428
2561,G2_432063,G1_900147,G1_823428
2562,G2_431668,G1_900147,G1_823428
2563,G2_425775,G1_900147,G1_823428
2564,G2_425375,G1_900147,G1_823428
2565,G2_430832,G1_900147,G1_823428
2566,G2_424336,G1_900147,G1_823428
2567,G2_431639,G1_900147,G1_823428
2568,G2_430530,G1_900147,G1_823428
2569,G2_431802,G1_900147,G1_823428
2570,G2_425714,G1_900147,G1_823428
2571,G2_424445,G1_900147,G1_823428
2572,G2_425522,G1_900147,G1_823428
2573,G2_425633,G1_900147,G1_823428
2574,G2_431371,G1_900147,G1_823428
2575,G2_424515,G1_900147,G1_823428
2576,G2_430441,G1_900147,G1_823428
2577,G2_424505,G1_900147,G1_823428
2578,G2_425605,G1_900147,G1_823428
2579,G2_424855,G1_900147,G1_823428
2580,G2_431476,G1_900204,G1_802802
2581,G2_430541,G1_900204,G1_802802
2582,G2_425885,G1_900204,G1_802802
2583,G2_431631,G1_900204,G1_802802
2584,G2_424954,G1_900204,G1_802802
2585,G2_431495,G1_900204,G1_802802
2586,G2_430215,G1_900204,G1_802802
2587,G2_425123,G1_900204,G1_802802
2588,G2_431363,G1_900204,G1_802802
2589,G2_424249,G1_900204,G1_802802
2590,G2_432056,G1_900204,G1_802802
2591,G2_431052,G1_900204,G1_802802
2592,G2_425773,G1_900204,G1_802802
2593,G2_430219,G1_900204,G1_802802
2594,G2_430928,G1_900204,G1_802802
2595,G2_425195,G1_900204,G1_802802
2596,G2_430944,G1_900204,G1_802802
2597,G2_430282,G1_900204,G1_802802
2598,G2_425226,G1_900204,G1_802802
2599,G2_431863,G1_900204,G1_802802
2600,G2_425542,G1_900204,G1_802802
2601,G2_431984,G1_900204,G1_802802
2602,G2_431182,G1_900204,G1_802802
2603,G2_432175,G1_900204,G1_802802
2604,G2_430994,G1_900204,G1_802802
2605,G2_431704,G1_900204,G1_802802
2606,G2_431924,G1_900204,G1_802802
2607,G2_426146,G1_900204,G1_802802
2608,G2_431508,G1_900204,G1_802802
2609,G2_430343,G1_900204,G1_802802
2610,G2_424666,G1_900204,G1_801792
2611,G2_430604,G1_900204,G1_801792
2612,G2_430790,G1_900204,G1_801792
2613,G2_424898,G1_900204,G1_801792
2614,G2_426174,G1_900204,G1_801792
2615,G2_431450,G1_900204,G1_801792
2616,G2_431776,G1_900204,G1_801792
2617,G2_425778,G1_900204,G1_801792
2618,G2_425247,G1_900204,G1_801792
2619,G2_430758,G1_900204,G1_801792
2620,G2_424774,G1_900204,G1_801792
2621,G2_424614,G1_900204,G1_801792
2622,G2_432086,G1_900204,G1_801792
2623,G2_431556,G1_900204,G1_801792
2624,G2_430807,G1_900204,G1_801792
2625,G2_431845,G1_900204,G1_801792
2626,G2_431140,G1_900204,G1_801792
2627,G2_432150,G1_900204,G1_801792
2628,G2_430293,G1_900204,G1_801792
2629,G2_431774,G1_900204,G1_801792
2630,G2_431151,G1_900204,G1_801792
2631,G2_424217,G1_900204,G1_801792
2632,G2_426099,G1_900204,G1_801792
2633,G2_426179,G1_900204,G1_801792
2634,G2_431315,G1_900204,G1_801792
2635,G2_430446,G1_900204,G1_801792
2636,G2_425774,G1_900204,G1_801792
2637,G2_430569,G1_900204,G1_801792
2638,G2_431041,G1_900204,G1_801792
2639,G2_425437,G1_900204,G1_801792
2640,G2_430209,G1_900427,G1_801425
2641,G2_424726,G1_900427,G1_801425
2642,G2_430397,G1_900427,G1_801425
2643,G2_431101,G1_900427,G1_801425
2644,G2_424816,G1_900427,G1_801425
2645,G2_430714,G1_900427,G1_801425
2646,G2_425857,G1_900427,G1_801425
2647,G2_431146,G1_900427,G1_801425
2648,G2_425013,G1_900427,G1_801425
2649,G2_430524,G1_900427,G1_801425
2650,G2_430504,G1_900427,G1_801425
2651,G2_431575,G1_900427,G1_801425
2652,G2_431445,G1_900427,G1_801425
2653,G2_431552,G1_900427,G1_801425
2654,G2_424610,G1_900427,G1_801425
2655,G2_430320,G1_900427,G1_801425
2656,G2_431734,G1_900427,G1_801425
2657,G2_431333,G1_900427,G1_801425
2658,G2_431736,G1_900427,G1_801425
2659,G2_430389,G1_900427,G1_801425
2660,G2_431690,G1_900427,G1_801425
2661,G2_431399,G1_900427,G1_801425
2662,G2_424380,G1_900427,G1_801425
2663,G2_424608,G1_900427,G1_801425
2664,G2_425307,G1_900427,G1_801425
2665,G2_425146,G1_900427,G1_801425
2666,G2_430294,G1_900427,G1_801425
2667,G2_430852,G1_900427,G1_801425
2668,G2_431737,G1_900427,G1_801425
2669,G2_425333,G1_900427,G1_801425
2670,G2_425434,G1_900427,G1_802316
2671,G2_431319,G1_900427,G1_802316
2672,G2_425103,G1_900427,G1_802316
2673,G2_424450,G1_900427,G1_802316
2674,G2_425492,G1_900427,G1_802316
2675,G2_431692,G1_900427,G1_802316
2676,G2_431752,G1_900427,G1_802316
2677,G2_431992,G1_900427,G1_802316
2678,G2_425032,G1_900427,G1_802316
2679,G2_431756,G1_900427,G1_802316
2680,G2_426185,G1_900427,G1_802316
2681,G2_425157,G1_900427,G1_802316
2682,G2_424675,G1_900427,G1_802316
2683,G2_424992,G1_900427,G1_802316
2684,G2_424601,G1_900427,G1_802316
2685,G2_426141,G1_900427,G1_802316
2686,G2_425523,G1_900427,G1_802316
2687,G2_425665,G1_900427,G1_802316
2688,G2_430218,G1_900427,G1_802316
2689,G2_424454,G1_900427,G1_802316
2690,G2_432170,G1_900427,G1_802316
2691,G2_430415,G1_900427,G1_802316
2692,G2_431511,G1_900427,G1_802316
2693,G2_425997,G1_900427,G1_802316
2694,G2_424982,G1_900427,G1_802316
2695,G2_424758,G1_900427,G1_802316
2696,G2_424597,G1_900427,G1_802316
2697,G2_431828,G1_900427,G1_802316
2698,G2_426120,G1_900427,G1_802316
2699,G2_431725,G1_900427,G1_802316
2700,G2_425258,G1_900089,G1_823492
2701,G2_430525,G1_900089,G1_823492
2702,G2_425405,G1_900089,G1_823492
2703,G2_425788,G1_900089,G1_823492
2704,G2_431185,G1_900089,G1_823492
